Source,Target,Type,Id,Label,Weight
5646,6658,Undirected,801832,,1
5646,5832,Undirected,801833,,1
5646,6321,Undirected,801834,,1
5646,5692,Undirected,801835,,1
5647,6348,Undirected,801836,,1
5648,6251,Undirected,801837,,1
5650,5831,Undirected,801838,,1
5650,6825,Undirected,801839,,1
5650,1441,Undirected,801840,,1
5650,5946,Undirected,801841,,1
5650,5737,Undirected,801842,,1
5650,6520,Undirected,801843,,1
5650,6639,Undirected,801844,,1
5650,6958,Undirected,801845,,1
5650,5751,Undirected,801846,,1
5650,6303,Undirected,801847,,1
5650,5724,Undirected,801848,,1
5650,6,Undirected,801849,,1
5650,6317,Undirected,801850,,1
5650,6858,Undirected,801851,,1
5650,6319,Undirected,801852,,1
5650,4028,Undirected,801853,,1
5650,6201,Undirected,801854,,1
5650,6203,Undirected,801855,,1
5650,5627,Undirected,801856,,1
5650,6180,Undirected,801857,,1
5650,6760,Undirected,801858,,1
5650,5981,Undirected,801859,,1
5650,5658,Undirected,801860,,1
5650,5778,Undirected,801861,,1
5650,6458,Undirected,801862,,1
5650,6459,Undirected,801863,,1
5650,1278,Undirected,801864,,1
5650,5671,Undirected,801865,,1
5650,5785,Undirected,801866,,1
5650,7017,Undirected,801867,,1
5650,6231,Undirected,801868,,1
5650,6792,Undirected,801869,,1
5650,7012,Undirected,801870,,1
5650,6894,Undirected,801871,,1
5650,5682,Undirected,801872,,1
5650,5688,Undirected,801873,,1
5650,5789,Undirected,801874,,1
5650,6494,Undirected,801875,,1
5650,6909,Undirected,801876,,1
5650,6385,Undirected,801877,,1
5650,6920,Undirected,801878,,1
5650,6029,Undirected,801879,,1
5627,6303,Undirected,801880,,1
5627,5778,Undirected,801881,,1
5627,1441,Undirected,801882,,1
5627,5724,Undirected,801883,,1
5627,6458,Undirected,801884,,1
5627,5761,Undirected,801885,,1
5627,6047,Undirected,801886,,1
5627,6231,Undirected,801887,,1
5627,6792,Undirected,801888,,1
5653,6379,Undirected,801889,,1
5654,6326,Undirected,801890,,1
5654,5868,Undirected,801891,,1
5656,7028,Undirected,801892,,1
5656,5992,Undirected,801893,,1
5656,6812,Undirected,801894,,1
5656,6282,Undirected,801895,,1
5656,6642,Undirected,801896,,1
5656,6326,Undirected,801897,,1
5656,6045,Undirected,801898,,1
5657,6303,Undirected,801899,,1
5657,6375,Undirected,801900,,1
5657,5995,Undirected,801901,,1
5657,6763,Undirected,801902,,1
5658,6792,Undirected,801903,,1
5658,6458,Undirected,801904,,1
5659,5660,Undirected,801905,,1
5659,6872,Undirected,801906,,1
5659,6736,Undirected,801907,,1
5659,6685,Undirected,801908,,1
5659,7007,Undirected,801909,,1
5659,6615,Undirected,801910,,1
5659,6858,Undirected,801911,,1
5659,6913,Undirected,801912,,1
5659,6892,Undirected,801913,,1
5659,4028,Undirected,801914,,1
5659,6723,Undirected,801915,,1
5659,6318,Undirected,801916,,1
5659,6894,Undirected,801917,,1
5660,5660,Undirected,801918,,1
5660,6872,Undirected,801919,,1
5660,6685,Undirected,801920,,1
5660,6318,Undirected,801921,,1
5660,6149,Undirected,801922,,1
5660,6892,Undirected,801923,,1
5660,4028,Undirected,801924,,1
5660,6260,Undirected,801925,,1
5660,6894,Undirected,801926,,1
5660,7007,Undirected,801927,,1
5661,6409,Undirected,801928,,1
5662,5733,Undirected,801929,,1
5663,5864,Undirected,801930,,1
5664,4198,Undirected,801931,,1
5665,5905,Undirected,801932,,1
5665,6779,Undirected,801933,,1
5665,5873,Undirected,801934,,1
5666,6570,Undirected,801935,,1
5666,5736,Undirected,801936,,1
5666,6875,Undirected,801937,,1
5667,6966,Undirected,801938,,1
5668,6705,Undirected,801939,,1
5668,6034,Undirected,801940,,1
5668,6413,Undirected,801941,,1
5668,6414,Undirected,801942,,1
5668,3884,Undirected,801943,,1
5668,6751,Undirected,801944,,1
5668,6061,Undirected,801945,,1
5668,6848,Undirected,801946,,1
5668,6539,Undirected,801947,,1
5668,6311,Undirected,801948,,1
5668,5758,Undirected,801949,,1
5668,5862,Undirected,801950,,1
5668,6087,Undirected,801951,,1
5668,745,Undirected,801952,,1
5668,6521,Undirected,801953,,1
5668,6764,Undirected,801954,,1
5668,6093,Undirected,801955,,1
5668,6094,Undirected,801956,,1
5668,6050,Undirected,801957,,1
5668,6528,Undirected,801958,,1
5668,7010,Undirected,801959,,1
5668,7011,Undirected,801960,,1
5668,6615,Undirected,801961,,1
5668,6776,Undirected,801962,,1
5668,6347,Undirected,801963,,1
5668,6001,Undirected,801964,,1
5668,5681,Undirected,801965,,1
5668,6111,Undirected,801966,,1
5668,6484,Undirected,801967,,1
5668,6232,Undirected,801968,,1
5668,6794,Undirected,801969,,1
5668,6046,Undirected,801970,,1
5668,5903,Undirected,801971,,1
5668,5905,Undirected,801972,,1
5668,5906,Undirected,801973,,1
5668,6373,Undirected,801974,,1
5668,5997,Undirected,801975,,1
5668,5816,Undirected,801976,,1
5668,6693,Undirected,801977,,1
5668,6237,Undirected,801978,,1
5668,6313,Undirected,801979,,1
5668,6112,Undirected,801980,,1
5668,6921,Undirected,801981,,1
5668,3377,Undirected,801982,,1
5668,6819,Undirected,801983,,1
5668,5694,Undirected,801984,,1
5670,6615,Undirected,801985,,1
5670,4028,Undirected,801986,,1
5671,6162,Undirected,801987,,1
5671,6403,Undirected,801988,,1
5671,5835,Undirected,801989,,1
5671,6615,Undirected,801990,,1
5671,6727,Undirected,801991,,1
5671,6566,Undirected,801992,,1
5671,6536,Undirected,801993,,1
5671,5761,Undirected,801994,,1
5671,3986,Undirected,801995,,1
5671,6428,Undirected,801996,,1
5671,6458,Undirected,801997,,1
5671,6097,Undirected,801998,,1
5671,6231,Undirected,801999,,1
5671,6792,Undirected,802000,,1
5671,6116,Undirected,802001,,1
5671,6134,Undirected,802002,,1
5672,5914,Undirected,802003,,1
5673,6320,Undirected,802004,,1
5675,6916,Undirected,802005,,1
5675,6380,Undirected,802006,,1
5675,5819,Undirected,802007,,1
5676,5743,Undirected,802008,,1
5676,5766,Undirected,802009,,1
5676,5819,Undirected,802010,,1
5676,6084,Undirected,802011,,1
5676,6571,Undirected,802012,,1
5677,7025,Undirected,802013,,1
5677,5438,Undirected,802014,,1
5679,1890,Undirected,802015,,1
5679,6924,Undirected,802016,,1
5679,6510,Undirected,802017,,1
3271,6586,Undirected,802018,,1
3271,5935,Undirected,802019,,1
5681,6706,Undirected,802020,,1
5681,6271,Undirected,802021,,1
5681,6848,Undirected,802022,,1
5681,6401,Undirected,802023,,1
5681,6519,Undirected,802024,,1
5681,6034,Undirected,802025,,1
5681,1214,Undirected,802026,,1
5681,6172,Undirected,802027,,1
5681,6839,Undirected,802028,,1
5681,5744,Undirected,802029,,1
5681,6734,Undirected,802030,,1
5681,6966,Undirected,802031,,1
5681,6970,Undirected,802032,,1
5681,5758,Undirected,802033,,1
5681,5862,Undirected,802034,,1
5681,6980,Undirected,802035,,1
5681,6850,Undirected,802036,,1
5681,6918,Undirected,802037,,1
5681,6648,Undirected,802038,,1
5681,6087,Undirected,802039,,1
5681,6996,Undirected,802040,,1
5681,6764,Undirected,802041,,1
5681,6093,Undirected,802042,,1
5681,6094,Undirected,802043,,1
5681,6061,Undirected,802044,,1
5681,5880,Undirected,802045,,1
5681,6518,Undirected,802046,,1
5681,6978,Undirected,802047,,1
5681,6778,Undirected,802048,,1
5681,6661,Undirected,802049,,1
5681,6052,Undirected,802050,,1
5681,6001,Undirected,802051,,1
5681,5784,Undirected,802052,,1
5681,6111,Undirected,802053,,1
5681,6004,Undirected,802054,,1
5681,6112,Undirected,802055,,1
5681,6842,Undirected,802056,,1
5681,6484,Undirected,802057,,1
5681,6050,Undirected,802058,,1
5681,6358,Undirected,802059,,1
5681,6046,Undirected,802060,,1
5681,6413,Undirected,802061,,1
5681,5694,Undirected,802062,,1
5681,5903,Undirected,802063,,1
5681,5905,Undirected,802064,,1
5681,6680,Undirected,802065,,1
5681,5906,Undirected,802066,,1
5681,6129,Undirected,802067,,1
5681,6794,Undirected,802068,,1
5681,5955,Undirected,802069,,1
5681,6599,Undirected,802070,,1
5681,5812,Undirected,802071,,1
5681,2967,Undirected,802072,,1
5681,5916,Undirected,802073,,1
5681,5816,Undirected,802074,,1
5681,6237,Undirected,802075,,1
5681,6106,Undirected,802076,,1
5681,6028,Undirected,802077,,1
5681,6921,Undirected,802078,,1
5681,6816,Undirected,802079,,1
5681,6508,Undirected,802080,,1
5681,6819,Undirected,802081,,1
5681,5929,Undirected,802082,,1
5681,6176,Undirected,802083,,1
5682,6186,Undirected,802084,,1
5682,5985,Undirected,802085,,1
5682,5778,Undirected,802086,,1
5682,6189,Undirected,802087,,1
5682,5724,Undirected,802088,,1
5682,6458,Undirected,802089,,1
5682,5834,Undirected,802090,,1
5682,6303,Undirected,802091,,1
5682,6231,Undirected,802092,,1
5682,6792,Undirected,802093,,1
5683,6061,Undirected,802094,,1
5683,6562,Undirected,802095,,1
5683,5912,Undirected,802096,,1
5683,6046,Undirected,802097,,1
5683,5816,Undirected,802098,,1
5683,1302,Undirected,802099,,1
5683,5873,Undirected,802100,,1
5683,6087,Undirected,802101,,1
5684,6068,Undirected,802102,,1
5684,6388,Undirected,802103,,1
5686,7022,Undirected,802104,,1
3272,6026,Undirected,802105,,1
5688,6231,Undirected,802106,,1
5688,6792,Undirected,802107,,1
5688,6317,Undirected,802108,,1
5688,6458,Undirected,802109,,1
5690,6854,Undirected,802110,,1
5690,6296,Undirected,802111,,1
5691,7005,Undirected,802112,,1
5691,6079,Undirected,802113,,1
5691,6058,Undirected,802114,,1
5692,6900,Undirected,802115,,1
5692,7013,Undirected,802116,,1
5692,6126,Undirected,802117,,1
5692,6466,Undirected,802118,,1
5692,6658,Undirected,802119,,1
5692,6529,Undirected,802120,,1
5692,6775,Undirected,802121,,1
5692,5971,Undirected,802122,,1
5692,6406,Undirected,802123,,1
5692,5945,Undirected,802124,,1
5692,6321,Undirected,802125,,1
5692,5832,Undirected,802126,,1
5692,6659,Undirected,802127,,1
5692,6203,Undirected,802128,,1
5692,6880,Undirected,802129,,1
5692,7036,Undirected,802130,,1
5692,6117,Undirected,802131,,1
5692,6008,Undirected,802132,,1
5693,5909,Undirected,802133,,1
5693,5798,Undirected,802134,,1
5694,6518,Undirected,802135,,1
5694,6044,Undirected,802136,,1
5694,6052,Undirected,802137,,1
5694,6794,Undirected,802138,,1
5694,5873,Undirected,802139,,1
5694,5875,Undirected,802140,,1
5694,6558,Undirected,802141,,1
5694,6050,Undirected,802142,,1
5694,7010,Undirected,802143,,1
5694,6111,Undirected,802144,,1
5694,6413,Undirected,802145,,1
5694,5802,Undirected,802146,,1
5694,5905,Undirected,802147,,1
5694,5906,Undirected,802148,,1
5694,5816,Undirected,802149,,1
5694,6819,Undirected,802150,,1
5696,4028,Undirected,802151,,1
5696,6201,Undirected,802152,,1
5696,6615,Undirected,802153,,1
4346,5873,Undirected,802154,,1
4346,6857,Undirected,802155,,1
5697,4941,Undirected,802156,,1
5697,5761,Undirected,802157,,1
5698,6677,Undirected,802158,,1
5698,3280,Undirected,802159,,1
5698,6872,Undirected,802160,,1
5698,5881,Undirected,802161,,1
5698,6822,Undirected,802162,,1
5698,6772,Undirected,802163,,1
5698,6831,Undirected,802164,,1
5698,6381,Undirected,802165,,1
5698,6242,Undirected,802166,,1
5698,6579,Undirected,802167,,1
5698,6823,Undirected,802168,,1
5698,5811,Undirected,802169,,1
5698,6423,Undirected,802170,,1
5698,4565,Undirected,802171,,1
5698,1740,Undirected,802172,,1
5698,6533,Undirected,802173,,1
5698,5951,Undirected,802174,,1
5698,6930,Undirected,802175,,1
5699,6799,Undirected,802176,,1
5699,5759,Undirected,802177,,1
5700,6712,Undirected,802178,,1
5701,6652,Undirected,802179,,1
5701,6236,Undirected,802180,,1
5701,6855,Undirected,802181,,1
5705,6986,Undirected,802182,,1
5706,5902,Undirected,802183,,1
5706,6368,Undirected,802184,,1
5706,5780,Undirected,802185,,1
5706,6340,Undirected,802186,,1
5706,1401,Undirected,802187,,1
5706,6814,Undirected,802188,,1
5706,5895,Undirected,802189,,1
5706,6392,Undirected,802190,,1
5706,6840,Undirected,802191,,1
5706,5275,Undirected,802192,,1
5706,6761,Undirected,802193,,1
5706,6372,Undirected,802194,,1
5708,6586,Undirected,802195,,1
5708,6752,Undirected,802196,,1
5711,2439,Undirected,802197,,1
5711,6872,Undirected,802198,,1
5711,6615,Undirected,802199,,1
5711,4028,Undirected,802200,,1
5711,6260,Undirected,802201,,1
5711,6786,Undirected,802202,,1
5711,6894,Undirected,802203,,1
5712,6691,Undirected,802204,,1
4631,6817,Undirected,802205,,1
5713,5902,Undirected,802206,,1
5713,5737,Undirected,802207,,1
5715,6186,Undirected,802208,,1
5715,5830,Undirected,802209,,1
5715,6486,Undirected,802210,,1
5715,6596,Undirected,802211,,1
5715,6976,Undirected,802212,,1
5715,2767,Undirected,802213,,1
5715,5859,Undirected,802214,,1
5715,5985,Undirected,802215,,1
5715,3411,Undirected,802216,,1
5715,3825,Undirected,802217,,1
5715,6306,Undirected,802218,,1
5715,6721,Undirected,802219,,1
5715,5887,Undirected,802220,,1
5715,5904,Undirected,802221,,1
5715,6266,Undirected,802222,,1
5715,6731,Undirected,802223,,1
5715,5772,Undirected,802224,,1
5715,6608,Undirected,802225,,1
5717,6722,Undirected,802226,,1
5720,1890,Undirected,802227,,1
5724,6303,Undirected,802228,,1
5724,5778,Undirected,802229,,1
5724,6825,Undirected,802230,,1
5724,6458,Undirected,802231,,1
5724,2590,Undirected,802232,,1
5724,6317,Undirected,802233,,1
5724,5946,Undirected,802234,,1
5724,5789,Undirected,802235,,1
5724,6520,Undirected,802236,,1
5724,6231,Undirected,802237,,1
5724,6639,Undirected,802238,,1
5724,6792,Undirected,802239,,1
5725,6399,Undirected,802240,,1
5725,6848,Undirected,802241,,1
5725,6714,Undirected,802242,,1
5725,6518,Undirected,802243,,1
5725,6615,Undirected,802244,,1
5725,6046,Undirected,802245,,1
5725,6289,Undirected,802246,,1
5725,6624,Undirected,802247,,1
5725,5854,Undirected,802248,,1
5725,6862,Undirected,802249,,1
5725,5873,Undirected,802250,,1
5725,6557,Undirected,802251,,1
5725,6764,Undirected,802252,,1
5725,136,Undirected,802253,,1
5725,7002,Undirected,802254,,1
5725,5784,Undirected,802255,,1
5725,6778,Undirected,802256,,1
5725,6599,Undirected,802257,,1
5725,5997,Undirected,802258,,1
5725,6111,Undirected,802259,,1
5725,6842,Undirected,802260,,1
5725,6484,Undirected,802261,,1
5725,6794,Undirected,802262,,1
5725,5984,Undirected,802263,,1
5725,5802,Undirected,802264,,1
5725,5905,Undirected,802265,,1
5725,6129,Undirected,802266,,1
5725,5812,Undirected,802267,,1
5725,2967,Undirected,802268,,1
5725,5916,Undirected,802269,,1
5725,5816,Undirected,802270,,1
5725,5912,Undirected,802271,,1
5725,6918,Undirected,802272,,1
5725,6237,Undirected,802273,,1
5725,6028,Undirected,802274,,1
5725,6509,Undirected,802275,,1
5725,5929,Undirected,802276,,1
5958,6157,Undirected,802277,,1
5958,6906,Undirected,802278,,1
5958,6852,Undirected,802279,,1
5958,6784,Undirected,802280,,1
5958,4881,Undirected,802281,,1
5958,6753,Undirected,802282,,1
5958,6728,Undirected,802283,,1
5958,6586,Undirected,802284,,1
5728,646,Undirected,802285,,1
5728,6554,Undirected,802286,,1
5728,6296,Undirected,802287,,1
5731,5759,Undirected,802288,,1
5732,6334,Undirected,802289,,1
5732,2921,Undirected,802290,,1
5732,6615,Undirected,802291,,1
5732,6872,Undirected,802292,,1
5732,6920,Undirected,802293,,1
5732,4028,Undirected,802294,,1
5732,6894,Undirected,802295,,1
5732,6797,Undirected,802296,,1
5733,7025,Undirected,802297,,1
5733,5438,Undirected,802298,,1
5733,6615,Undirected,802299,,1
5735,5747,Undirected,802300,,1
5736,6241,Undirected,802301,,1
5736,6875,Undirected,802302,,1
5736,6742,Undirected,802303,,1
5736,6982,Undirected,802304,,1
5736,6041,Undirected,802305,,1
5736,6398,Undirected,802306,,1
5737,5981,Undirected,802307,,1
5737,5778,Undirected,802308,,1
5737,6,Undirected,802309,,1
5737,5761,Undirected,802310,,1
5737,7017,Undirected,802311,,1
5737,6920,Undirected,802312,,1
5737,6231,Undirected,802313,,1
5737,6792,Undirected,802314,,1
6822,6823,Undirected,802315,,1
6822,5811,Undirected,802316,,1
6822,5871,Undirected,802317,,1
6822,6320,Undirected,802318,,1
6822,6579,Undirected,802319,,1
6822,5779,Undirected,802320,,1
6822,5837,Undirected,802321,,1
6822,5930,Undirected,802322,,1
6822,6930,Undirected,802323,,1
6822,6296,Undirected,802324,,1
5739,5824,Undirected,802325,,1
5739,6206,Undirected,802326,,1
5740,5763,Undirected,802327,,1
5741,5873,Undirected,802328,,1
5741,6329,Undirected,802329,,1
5743,1602,Undirected,802330,,1
5743,5819,Undirected,802331,,1
5743,6571,Undirected,802332,,1
5743,5766,Undirected,802333,,1
5743,6843,Undirected,802334,,1
5744,6185,Undirected,802335,,1
5744,6764,Undirected,802336,,1
5744,7010,Undirected,802337,,1
5744,6237,Undirected,802338,,1
5744,6819,Undirected,802339,,1
5744,6155,Undirected,802340,,1
5747,5884,Undirected,802341,,1
5747,6615,Undirected,802342,,1
5747,6957,Undirected,802343,,1
5748,6237,Undirected,802344,,1
5748,6921,Undirected,802345,,1
5749,6955,Undirected,802346,,1
5749,5893,Undirected,802347,,1
3280,6364,Undirected,802348,,1
3280,6620,Undirected,802349,,1
3280,6872,Undirected,802350,,1
3280,6930,Undirected,802351,,1
3280,5943,Undirected,802352,,1
5751,6231,Undirected,802353,,1
5751,6792,Undirected,802354,,1
5751,6465,Undirected,802355,,1
5751,6458,Undirected,802356,,1
5752,6366,Undirected,802357,,1
5752,6426,Undirected,802358,,1
5752,5988,Undirected,802359,,1
5752,3471,Undirected,802360,,1
5752,5967,Undirected,802361,,1
5752,6031,Undirected,802362,,1
5753,6962,Undirected,802363,,1
5753,6652,Undirected,802364,,1
5753,6244,Undirected,802365,,1
5753,6429,Undirected,802366,,1
5753,6749,Undirected,802367,,1
5753,6615,Undirected,802368,,1
5753,6383,Undirected,802369,,1
5753,6055,Undirected,802370,,1
5753,6668,Undirected,802371,,1
5753,6359,Undirected,802372,,1
2139,6563,Undirected,802373,,1
5754,5898,Undirected,802374,,1
5754,6599,Undirected,802375,,1
5754,6126,Undirected,802376,,1
5754,6117,Undirected,802377,,1
5755,5816,Undirected,802378,,1
5756,6189,Undirected,802379,,1
5756,6193,Undirected,802380,,1
5756,5834,Undirected,802381,,1
5756,7027,Undirected,802382,,1
5756,5792,Undirected,802383,,1
5757,5883,Undirected,802384,,1
5757,7037,Undirected,802385,,1
5757,6396,Undirected,802386,,1
5758,6034,Undirected,802387,,1
5758,6848,Undirected,802388,,1
5758,6714,Undirected,802389,,1
5758,6052,Undirected,802390,,1
5758,6413,Undirected,802391,,1
5758,6966,Undirected,802392,,1
5758,6996,Undirected,802393,,1
5758,6764,Undirected,802394,,1
5758,6101,Undirected,802395,,1
5758,6112,Undirected,802396,,1
5758,5997,Undirected,802397,,1
5758,6001,Undirected,802398,,1
5758,7010,Undirected,802399,,1
5758,5905,Undirected,802400,,1
5758,6232,Undirected,802401,,1
5758,6794,Undirected,802402,,1
5758,6046,Undirected,802403,,1
5758,6243,Undirected,802404,,1
5758,5906,Undirected,802405,,1
5758,6129,Undirected,802406,,1
5758,6087,Undirected,802407,,1
5758,5812,Undirected,802408,,1
5758,5916,Undirected,802409,,1
5758,5816,Undirected,802410,,1
5758,6693,Undirected,802411,,1
5758,6918,Undirected,802412,,1
5758,6237,Undirected,802413,,1
5758,6508,Undirected,802414,,1
5758,6925,Undirected,802415,,1
5759,6799,Undirected,802416,,1
5759,6673,Undirected,802417,,1
5760,6783,Undirected,802418,,1
5761,5778,Undirected,802419,,1
5761,6458,Undirected,802420,,1
5761,6497,Undirected,802421,,1
5761,4941,Undirected,802422,,1
5761,7017,Undirected,802423,,1
5761,6148,Undirected,802424,,1
5761,6699,Undirected,802425,,1
5761,1441,Undirected,802426,,1
5761,6325,Undirected,802427,,1
5761,6574,Undirected,802428,,1
5761,6116,Undirected,802429,,1
5761,6047,Undirected,802430,,1
5763,6757,Undirected,802431,,1
5763,6598,Undirected,802432,,1
5763,6348,Undirected,802433,,1
5763,3393,Undirected,802434,,1
5764,5794,Undirected,802435,,1
966,5908,Undirected,802436,,1
5766,5819,Undirected,802437,,1
5766,6571,Undirected,802438,,1
5766,6993,Undirected,802439,,1
5766,6512,Undirected,802440,,1
5767,6800,Undirected,802441,,1
5767,6615,Undirected,802442,,1
5767,4028,Undirected,802443,,1
5767,6960,Undirected,802444,,1
5767,6998,Undirected,802445,,1
5769,5984,Undirected,802446,,1
5769,6599,Undirected,802447,,1
5769,6816,Undirected,802448,,1
5769,6966,Undirected,802449,,1
5769,6925,Undirected,802450,,1
5769,6243,Undirected,802451,,1
5769,6046,Undirected,802452,,1
5769,6206,Undirected,802453,,1
5770,6652,Undirected,802454,,1
5770,5989,Undirected,802455,,1
5770,6547,Undirected,802456,,1
5770,6855,Undirected,802457,,1
5770,6665,Undirected,802458,,1
5770,6236,Undirected,802459,,1
5771,6682,Undirected,802460,,1
5771,5824,Undirected,802461,,1
5772,6186,Undirected,802462,,1
5772,5985,Undirected,802463,,1
5772,6486,Undirected,802464,,1
5772,6976,Undirected,802465,,1
5772,2767,Undirected,802466,,1
5772,5859,Undirected,802467,,1
5772,3411,Undirected,802468,,1
5772,6615,Undirected,802469,,1
5772,3825,Undirected,802470,,1
5772,6306,Undirected,802471,,1
5772,6721,Undirected,802472,,1
5772,5887,Undirected,802473,,1
5772,5904,Undirected,802474,,1
5772,5830,Undirected,802475,,1
5772,6355,Undirected,802476,,1
5772,6266,Undirected,802477,,1
5772,6731,Undirected,802478,,1
5772,6608,Undirected,802479,,1
5773,6173,Undirected,802480,,1
5775,6068,Undirected,802481,,1
5775,6719,Undirected,802482,,1
5775,6388,Undirected,802483,,1
5775,5793,Undirected,802484,,1
5775,6928,Undirected,802485,,1
5777,6542,Undirected,802486,,1
5777,6327,Undirected,802487,,1
5777,6468,Undirected,802488,,1
5778,6825,Undirected,802489,,1
5778,5946,Undirected,802490,,1
5778,6639,Undirected,802491,,1
5778,6303,Undirected,802492,,1
5778,6,Undirected,802493,,1
5778,5981,Undirected,802494,,1
5778,7000,Undirected,802495,,1
5778,6458,Undirected,802496,,1
5778,5789,Undirected,802497,,1
5778,6231,Undirected,802498,,1
5778,6792,Undirected,802499,,1
5778,6898,Undirected,802500,,1
5778,6920,Undirected,802501,,1
5778,6029,Undirected,802502,,1
5778,6410,Undirected,802503,,1
5779,6128,Undirected,802504,,1
5779,6193,Undirected,802505,,1
5779,6969,Undirected,802506,,1
5779,6285,Undirected,802507,,1
5780,6696,Undirected,802508,,1
5780,7056,Undirected,802509,,1
5781,6495,Undirected,802510,,1
5781,7004,Undirected,802511,,1
5781,6707,Undirected,802512,,1
5781,5978,Undirected,802513,,1
5782,5908,Undirected,802514,,1
5782,6659,Undirected,802515,,1
5783,6956,Undirected,802516,,1
5783,2617,Undirected,802517,,1
5783,6298,Undirected,802518,,1
5783,6579,Undirected,802519,,1
5784,6161,Undirected,802520,,1
5784,6163,Undirected,802521,,1
5784,6615,Undirected,802522,,1
5784,6173,Undirected,802523,,1
5784,6211,Undirected,802524,,1
5784,6227,Undirected,802525,,1
5784,6241,Undirected,802526,,1
5784,5807,Undirected,802527,,1
5784,6271,Undirected,802528,,1
5784,2492,Undirected,802529,,1
5784,6724,Undirected,802530,,1
5784,5847,Undirected,802531,,1
5784,6196,Undirected,802532,,1
5784,5816,Undirected,802533,,1
5784,6310,Undirected,802534,,1
5784,6313,Undirected,802535,,1
5784,6504,Undirected,802536,,1
5784,6751,Undirected,802537,,1
5784,5868,Undirected,802538,,1
5784,5873,Undirected,802539,,1
5784,6764,Undirected,802540,,1
5784,5438,Undirected,802541,,1
5784,6347,Undirected,802542,,1
5784,5894,Undirected,802543,,1
5784,6373,Undirected,802544,,1
5784,5912,Undirected,802545,,1
5784,6401,Undirected,802546,,1
5784,6416,Undirected,802547,,1
5784,6847,Undirected,802548,,1
5784,5957,Undirected,802549,,1
5784,6858,Undirected,802550,,1
5784,5971,Undirected,802551,,1
5784,6864,Undirected,802552,,1
5784,6865,Undirected,802553,,1
5784,5989,Undirected,802554,,1
5784,6480,Undirected,802555,,1
5784,6008,Undirected,802556,,1
5784,6647,Undirected,802557,,1
5784,6024,Undirected,802558,,1
5784,6918,Undirected,802559,,1
5784,6237,Undirected,802560,,1
5784,6925,Undirected,802561,,1
5784,6034,Undirected,802562,,1
5784,6521,Undirected,802563,,1
5784,6046,Undirected,802564,,1
5784,1214,Undirected,802565,,1
5784,3884,Undirected,802566,,1
5784,6670,Undirected,802567,,1
5784,6061,Undirected,802568,,1
5784,6967,Undirected,802569,,1
5784,6068,Undirected,802570,,1
5784,6970,Undirected,802571,,1
5784,6978,Undirected,802572,,1
5784,4028,Undirected,802573,,1
5784,6552,Undirected,802574,,1
5784,6087,Undirected,802575,,1
5784,6995,Undirected,802576,,1
5784,6996,Undirected,802577,,1
5784,6562,Undirected,802578,,1
5784,7010,Undirected,802579,,1
5784,6112,Undirected,802580,,1
5784,7032,Undirected,802581,,1
5784,7039,Undirected,802582,,1
5785,6902,Undirected,802583,,1
5785,6494,Undirected,802584,,1
5785,6458,Undirected,802585,,1
5785,6132,Undirected,802586,,1
5785,6231,Undirected,802587,,1
5787,6100,Undirected,802588,,1
5787,6455,Undirected,802589,,1
5787,6135,Undirected,802590,,1
5788,6764,Undirected,802591,,1
5788,6093,Undirected,802592,,1
5788,6714,Undirected,802593,,1
5788,7010,Undirected,802594,,1
5788,6521,Undirected,802595,,1
5788,6237,Undirected,802596,,1
5788,6358,Undirected,802597,,1
5789,6303,Undirected,802598,,1
5789,6458,Undirected,802599,,1
5789,6231,Undirected,802600,,1
5789,6639,Undirected,802601,,1
5789,6792,Undirected,802602,,1
5790,6724,Undirected,802603,,1
5790,6615,Undirected,802604,,1
5791,5963,Undirected,802605,,1
5791,6541,Undirected,802606,,1
5791,5940,Undirected,802607,,1
5791,6137,Undirected,802608,,1
5791,6199,Undirected,802609,,1
5791,5973,Undirected,802610,,1
5791,6646,Undirected,802611,,1
5791,6808,Undirected,802612,,1
5792,5810,Undirected,802613,,1
5792,6460,Undirected,802614,,1
5792,7027,Undirected,802615,,1
5793,6458,Undirected,802616,,1
5794,4514,Undirected,802617,,1
5795,6498,Undirected,802618,,1
5795,898,Undirected,802619,,1
5795,6818,Undirected,802620,,1
5795,6584,Undirected,802621,,1
5797,6032,Undirected,802622,,1
5798,6656,Undirected,802623,,1
5798,6136,Undirected,802624,,1
5798,5892,Undirected,802625,,1
5799,6173,Undirected,802626,,1
5799,6289,Undirected,802627,,1
5799,6615,Undirected,802628,,1
5800,6157,Undirected,802629,,1
5800,6852,Undirected,802630,,1
5800,6967,Undirected,802631,,1
5800,6034,Undirected,802632,,1
5800,6906,Undirected,802633,,1
5801,6253,Undirected,802634,,1
5802,6310,Undirected,802635,,1
5802,6886,Undirected,802636,,1
5802,6504,Undirected,802637,,1
5802,6894,Undirected,802638,,1
5802,3377,Undirected,802639,,1
5802,6794,Undirected,802640,,1
5803,6716,Undirected,802641,,1
5805,6941,Undirected,802642,,1
5805,6119,Undirected,802643,,1
5807,6764,Undirected,802644,,1
5807,6050,Undirected,802645,,1
5807,6528,Undirected,802646,,1
5807,3489,Undirected,802647,,1
5807,6076,Undirected,802648,,1
5807,6918,Undirected,802649,,1
5807,6111,Undirected,802650,,1
5807,6413,Undirected,802651,,1
5807,6046,Undirected,802652,,1
5808,6705,Undirected,802653,,1
